State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
ME,2024,South Korea,Live Animals,484683,2,Exports,Fiscal Quarter 2
MT,2024,World,"Bakery Goods, Cereals, And Pasta",3195041,3,Exports,Fiscal Quarter 3
NE,2023,Japan,Pork And Pork Products,35512124,3,Exports,Fiscal Quarter 3
NM,2023,Mexico,Corn,4045330,3,Exports,Fiscal Quarter 3
PR,2021,Curacao,Dairy Products,130173,3,Exports,Fiscal Quarter 3
NM,2022,Mexico,Fresh Vegetables,674692,4,Exports,Fiscal Quarter 4
MI,2024,Japan,Soybean Meal,3242000,3,Exports,Fiscal Quarter 3
OR,2021,World,Hay,57406181,1,Exports,Fiscal Quarter 1
IL,2019,Canada,Pork And Pork Products,16021352,4,Exports,Fiscal Quarter 4
PR,2023,British Virgin Islands,"Bakery Goods, Cereals, And Pasta",117526,4,Exports,Fiscal Quarter 4
MS,2021,Mexico,"Other Feeds, Meals, And Fodders",947819,4,Exports,Fiscal Quarter 4
AR,2021,Taiwan,Rice,12377104,2,Exports,Fiscal Quarter 2
NY,2021,Germany,Non-Alcoholic Beverages (Excluding Juices),200835,3,Exports,Fiscal Quarter 3
VA,2019,Taiwan,Soybeans,10074199,2,Exports,Fiscal Quarter 2
GA,2024,China,Poultry Meat And Products (Excluding Eggs),37952250,3,Exports,Fiscal Quarter 3
KY,2019,Canada,"Bakery Goods, Cereals, And Pasta",10726694,4,Exports,Fiscal Quarter 4
NM,2020,Canada,"Sugar, Sweeteners, Beverage Bases",28109,1,Exports,Fiscal Quarter 1
UT,2021,Taiwan,Essential Oils,8643233,3,Exports,Fiscal Quarter 3
MA,2020,Israel,Dairy Products,233130,3,Exports,Fiscal Quarter 3
ND,2022,Mexico,Pulses,7941977,4,Exports,Fiscal Quarter 4
NH,2023,World,"Sugar, Sweeteners, Beverage Bases",1493939,3,Exports,Fiscal Quarter 3
AZ,2021,Kuwait,Fresh Vegetables,32200,1,Exports,Fiscal Quarter 1
US,2024,South Korea,Beef And Beef Products,549203010,1,Exports,Fiscal Quarter 1
MD,2019,Thailand,Essential Oils,1253878,4,Exports,Fiscal Quarter 4
IL,2019,Indonesia,Soybeans,88270593,4,Exports,Fiscal Quarter 4
PA,2024,World,Non-Alcoholic Beverages (Excluding Juices),69645723,3,Exports,Fiscal Quarter 3
DE,2021,World,Food Preparations,3217209,2,Exports,Fiscal Quarter 2
NC,2019,South Korea,Tobacco,3805504,4,Exports,Fiscal Quarter 4
ID,2022,Mexico,Live Animals,100608,3,Exports,Fiscal Quarter 3
NY,2022,World,Dog And Cat Food,40440222,4,Exports,Fiscal Quarter 4
PR,2021,Jamaica,Dairy Products,337570,1,Exports,Fiscal Quarter 1
IN,2022,Japan,Pork And Pork Products,21176772,3,Exports,Fiscal Quarter 3
KY,2021,World,Live Animals,17968334,2,Exports,Fiscal Quarter 2
FL,2021,Canada,Essential Oils,3772732,2,Exports,Fiscal Quarter 2
VI,2020,World,Wine And Related Products,13371,1,Exports,Fiscal Quarter 1
NV,2021,Australia,Condiments And Sauces,480185,1,Exports,Fiscal Quarter 1
ME,2023,South Korea,Processed Fruit,140174,2,Exports,Fiscal Quarter 2
IL,2024,World,Soybeans,428938422,3,Exports,Fiscal Quarter 3
IL,2022,Dominican Republic,Pork And Pork Products,36243401,3,Exports,Fiscal Quarter 3
GA,2022,Uruguay,Vegetable Oils (Excluding Soybean),1192899,1,Exports,Fiscal Quarter 1
SC,2021,Hong Kong,Poultry Meat And Products (Excluding Eggs),1304559,4,Exports,Fiscal Quarter 4
MS,2021,Mexico,Poultry Meat And Products (Excluding Eggs),12869864,1,Exports,Fiscal Quarter 1
MN,2024,Mexico,Pork And Pork Products,13004580,2,Exports,Fiscal Quarter 2
LA,2020,Dominican Republic,Soybean Oil,21868020,3,Exports,Fiscal Quarter 3
AK,2021,Vietnam,"Other Feeds, Meals, And Fodders",24757,4,Exports,Fiscal Quarter 4
OH,2019,Bangladesh,Distillers Grains,2425295,3,Exports,Fiscal Quarter 3
CO,2019,World,Pork And Pork Products,51839556,3,Exports,Fiscal Quarter 3
US,2021,Japan,Soybeans,332207563,1,Exports,Fiscal Quarter 1
NC,2019,Cuba,Poultry Meat And Products (Excluding Eggs),4940488,4,Exports,Fiscal Quarter 4
NJ,2021,South Sudan,Food Preparations,2258280,1,Exports,Fiscal Quarter 1
WI,2023,South Korea,Ethanol (Non-Beverage),120033,2,Exports,Fiscal Quarter 2
MT,2021,Canada,Pulses,13644328,1,Exports,Fiscal Quarter 1
PA,2019,United Kingdom,"Bakery Goods, Cereals, And Pasta",2844870,2,Exports,Fiscal Quarter 2
IN,2024,Canada,Pork And Pork Products,13046140,3,Exports,Fiscal Quarter 3
DE,2019,Costa Rica,Fresh Fruit,24806,4,Exports,Fiscal Quarter 4
DE,2019,World,Poultry Meat And Products (Excluding Eggs),12450116,4,Exports,Fiscal Quarter 4
MA,2023,China,"Dextrins, Peptones, And Proteins",896225,3,Exports,Fiscal Quarter 3
NY,2023,Russia,Food Preparations,2648392,3,Exports,Fiscal Quarter 3
WV,2020,Canada,Food Preparations,5796,1,Exports,Fiscal Quarter 1
IA,2021,China,Soybeans,74821893,1,Exports,Fiscal Quarter 1
NM,2022,Canada,Tree Nuts,838218,1,Exports,Fiscal Quarter 1
PR,2020,Dominican Republic,Essential Oils,60923,2,Exports,Fiscal Quarter 2
NC,2023,Japan,Pork And Pork Products,16618649,2,Exports,Fiscal Quarter 2
KS,2019,Thailand,Soybeans,9617339,4,Exports,Fiscal Quarter 4
IL,2020,Colombia,Pork And Pork Products,12325333,4,Exports,Fiscal Quarter 4
AZ,2021,Egypt,Dairy Products,4027559,3,Exports,Fiscal Quarter 3
LA,2023,Honduras,Wheat,25180990,1,Exports,Fiscal Quarter 1
IL,2022,World,Ethanol (Non-Beverage),177309116,3,Exports,Fiscal Quarter 3
MD,2023,World,Condiments And Sauces,12053871,1,Exports,Fiscal Quarter 1
WY,2023,Australia,Condiments And Sauces,17965,1,Exports,Fiscal Quarter 1
NE,2019,Japan,Soybean Meal,9255946,2,Exports,Fiscal Quarter 2
CA,2024,Canada,Fresh Vegetables,331075463,3,Exports,Fiscal Quarter 3
MN,2024,Taiwan,Soybean Meal,1031282,2,Exports,Fiscal Quarter 2
SC,2019,Ireland,Vegetable Oils (Excluding Soybean),5225928,4,Exports,Fiscal Quarter 4
UT,2022,China,Essential Oils,17531430,2,Exports,Fiscal Quarter 2
TX,2021,Japan,Beef And Beef Products,58108014,3,Exports,Fiscal Quarter 3
CA,2020,United Kingdom,Fresh Vegetables,9250793,2,Exports,Fiscal Quarter 2
MO,2021,Sri Lanka,Soybean Meal,352640,2,Exports,Fiscal Quarter 2
WI,2019,Canada,Food Preparations,21521657,4,Exports,Fiscal Quarter 4
VT,2023,France,Dog And Cat Food,596817,1,Exports,Fiscal Quarter 1
ME,2023,Switzerland,Live Animals,421337,2,Exports,Fiscal Quarter 2
AR,2020,Taiwan,Rice,6956268,4,Exports,Fiscal Quarter 4
NH,2019,Netherlands,Chocolate And Cocoa Products,215434,3,Exports,Fiscal Quarter 3
NH,2022,World,Confectionery,444809,2,Exports,Fiscal Quarter 2
IN,2022,Japan,"Dextrins, Peptones, And Proteins",2854350,1,Exports,Fiscal Quarter 1
ND,2023,Belgium,Corn,29690,4,Exports,Fiscal Quarter 4
WI,2022,Mexico,Soybeans,1021297,3,Exports,Fiscal Quarter 3
OH,2023,El Salvador,"Bakery Goods, Cereals, And Pasta",824399,3,Exports,Fiscal Quarter 3
VT,2019,Canada,Food Preparations,894646,4,Exports,Fiscal Quarter 4
TX,2024,Japan,Dairy Products,6272302,2,Exports,Fiscal Quarter 2
GA,2020,China,Poultry Meat And Products (Excluding Eggs),13629947,2,Exports,Fiscal Quarter 2
AR,2023,World,Eggs And Products,57024070,1,Exports,Fiscal Quarter 1
MA,2021,Canada,Dairy Products,1788423,1,Exports,Fiscal Quarter 1
AL,2022,China,Poultry Meat And Products (Excluding Eggs),16485136,1,Exports,Fiscal Quarter 1
LA,2023,Colombia,Rice,6175102,3,Exports,Fiscal Quarter 3
PA,2021,World,"Bakery Goods, Cereals, And Pasta",68203206,4,Exports,Fiscal Quarter 4
IN,2020,Netherlands,"Sugar, Sweeteners, Beverage Bases",948907,3,Exports,Fiscal Quarter 3
MO,2023,Japan,Pork And Pork Products,42305622,4,Exports,Fiscal Quarter 4
GA,2023,Taiwan,Poultry Meat And Products (Excluding Eggs),52344411,3,Exports,Fiscal Quarter 3
PR,2023,Sint Maarten,"Bakery Goods, Cereals, And Pasta",448704,1,Exports,Fiscal Quarter 1
NC,2023,Colombia,Pork And Pork Products,8513903,3,Exports,Fiscal Quarter 3
NE,2019,China,Corn,186900,2,Exports,Fiscal Quarter 2
OK,2024,Japan,"Dextrins, Peptones, And Proteins",1428154,1,Exports,Fiscal Quarter 1
KS,2019,Canada,Corn,34461,3,Exports,Fiscal Quarter 3
HI,2021,Canada,Tree Nuts,209536,2,Exports,Fiscal Quarter 2
IN,2022,Trinidad And Tobago,Dairy Products,1882720,4,Exports,Fiscal Quarter 4
NJ,2020,Canada,Vegetable Oils (Excluding Soybean),13891282,1,Exports,Fiscal Quarter 1
WY,2024,World,Food Preparations,219856,1,Exports,Fiscal Quarter 1
CO,2023,Thailand,Hides And Skins,1684893,2,Exports,Fiscal Quarter 2
GA,2020,Trinidad And Tobago,"Other Feeds, Meals, And Fodders",4798991,2,Exports,Fiscal Quarter 2
SC,2024,United Arab Emirates,Poultry Meat And Products (Excluding Eggs),2344567,1,Exports,Fiscal Quarter 1
DC,2024,Colombia,Beef And Beef Products,148227,2,Exports,Fiscal Quarter 2
PA,2022,United Kingdom,Non-Alcoholic Beverages (Excluding Juices),1911428,2,Exports,Fiscal Quarter 2
KY,2022,Ireland,"Other Feeds, Meals, And Fodders",15257,2,Exports,Fiscal Quarter 2
HI,2019,Japan,Fruit And Vegetable Juices,26279,4,Exports,Fiscal Quarter 4
NM,2019,Singapore,Dairy Products,70421,4,Exports,Fiscal Quarter 4
AL,2020,China,Soybeans,40377545,4,Exports,Fiscal Quarter 4
VA,2021,South Korea,Tobacco,233546,1,Exports,Fiscal Quarter 1
LA,2021,Mexico,Rice,50300042,3,Exports,Fiscal Quarter 3
NH,2020,United Kingdom,"Sugar, Sweeteners, Beverage Bases",68167,2,Exports,Fiscal Quarter 2
LA,2023,Ecuador,Wheat,24015320,4,Exports,Fiscal Quarter 4
OR,2023,Japan,Hay,17369648,2,Exports,Fiscal Quarter 2
CO,2020,Mexico,Beef And Beef Products,47868686,2,Exports,Fiscal Quarter 2
ME,2020,Costa Rica,Processed Vegetables,239245,3,Exports,Fiscal Quarter 3
NH,2021,Australia,Confectionery,175162,3,Exports,Fiscal Quarter 3
RI,2023,Mexico,"Meat Products, Nesoi",226078,1,Exports,Fiscal Quarter 1
TX,2022,Mexico,Cotton,114750045,1,Exports,Fiscal Quarter 1
WA,2020,China,Corn,24866,1,Exports,Fiscal Quarter 1
CO,2020,Mexico,"Other Feeds, Meals, And Fodders",3956220,4,Exports,Fiscal Quarter 4
MI,2021,Vietnam,Dairy Products,2715292,3,Exports,Fiscal Quarter 3
ID,2020,Mexico,Milled Grains And Products,25110107,2,Exports,Fiscal Quarter 2
OR,2024,Japan,Wheat,54938679,3,Exports,Fiscal Quarter 3
SD,2019,Canada,Ethanol (Non-Beverage),7449878,3,Exports,Fiscal Quarter 3
VT,2022,World,Non-Alcoholic Beverages (Excluding Juices),9029229,4,Exports,Fiscal Quarter 4
AZ,2023,China,Beef And Beef Products,14780808,4,Exports,Fiscal Quarter 4
MI,2019,World,Soybeans,44619848,3,Exports,Fiscal Quarter 3
MD,2023,World,Soybeans,36701848,3,Exports,Fiscal Quarter 3
LA,2022,Ecuador,Wheat,55360076,4,Exports,Fiscal Quarter 4
MO,2019,Malaysia,Soybeans,6774508,1,Exports,Fiscal Quarter 1
DE,2019,World,Fresh Fruit,43878016,3,Exports,Fiscal Quarter 3
ID,2022,Canada,Dairy Products,9016164,1,Exports,Fiscal Quarter 1
CA,2020,China,Dairy Products,46765363,3,Exports,Fiscal Quarter 3
NH,2019,Japan,Chocolate And Cocoa Products,212224,4,Exports,Fiscal Quarter 4
NH,2020,World,Confectionery,872003,3,Exports,Fiscal Quarter 3
WI,2021,World,Dairy Products,123682145,1,Exports,Fiscal Quarter 1
NJ,2023,World,Non-Alcoholic Beverages (Excluding Juices),40344454,1,Exports,Fiscal Quarter 1
KY,2023,Canada,"Other Feeds, Meals, And Fodders",2962937,3,Exports,Fiscal Quarter 3
DE,2023,World,Poultry Meat And Products (Excluding Eggs),15710156,3,Exports,Fiscal Quarter 3
OH,2020,Australia,"Bakery Goods, Cereals, And Pasta",289462,3,Exports,Fiscal Quarter 3
NY,2021,South Korea,Dairy Products,2454736,2,Exports,Fiscal Quarter 2
WI,2022,China,Beef And Beef Products,4980910,2,Exports,Fiscal Quarter 2
FL,2022,World,Fresh Fruit,83870716,1,Exports,Fiscal Quarter 1
TN,2020,China,Cotton,31826560,3,Exports,Fiscal Quarter 3
ND,2020,Belgium,Corn,23200,3,Exports,Fiscal Quarter 3
WI,2024,Australia,Food Preparations,3986033,3,Exports,Fiscal Quarter 3
MN,2019,Canada,Soybean Meal,7563847,2,Exports,Fiscal Quarter 2
US,2019,Japan,Beef And Beef Products,479078136,2,Exports,Fiscal Quarter 2
VT,2023,World,Dog And Cat Food,833484,2,Exports,Fiscal Quarter 2
UT,2023,World,Food Preparations,113256370,1,Exports,Fiscal Quarter 1
MI,2022,Philippines,Dairy Products,2100813,4,Exports,Fiscal Quarter 4
NE,2019,World,Beef And Beef Products,337693940,4,Exports,Fiscal Quarter 4
WV,2024,Turkey,Live Animals,304032,2,Exports,Fiscal Quarter 2
VT,2019,Canada,Dairy Products,6422057,1,Exports,Fiscal Quarter 1
OH,2019,Mexico,Essential Oils,3455877,2,Exports,Fiscal Quarter 2
CA,2021,South Korea,Food Preparations,74960138,3,Exports,Fiscal Quarter 3
CT,2024,China,Dairy Products,514052,2,Exports,Fiscal Quarter 2
TX,2022,Vietnam,Cotton,193245692,4,Exports,Fiscal Quarter 4
PR,2020,Jamaica,Food Preparations,342881,3,Exports,Fiscal Quarter 3
MN,2019,Japan,"Other Feeds, Meals, And Fodders",13065775,1,Exports,Fiscal Quarter 1
TN,2024,Bangladesh,Cotton,11921395,1,Exports,Fiscal Quarter 1
NV,2021,China,Non-Alcoholic Beverages (Excluding Juices),2198050,1,Exports,Fiscal Quarter 1
PA,2019,South Korea,"Bakery Goods, Cereals, And Pasta",955860,3,Exports,Fiscal Quarter 3
IL,2020,China,Soybeans,1118552,2,Exports,Fiscal Quarter 2
KY,2023,World,"Other Feeds, Meals, And Fodders",17646799,1,Exports,Fiscal Quarter 1
AL,2019,Canada,Poultry Meat And Products (Excluding Eggs),2639545,4,Exports,Fiscal Quarter 4
TN,2019,World,"Bakery Goods, Cereals, And Pasta",45224134,1,Exports,Fiscal Quarter 1
MS,2022,World,"Other Feeds, Meals, And Fodders",4768785,3,Exports,Fiscal Quarter 3
US,2022,World,Soybeans,4927391508,4,Exports,Fiscal Quarter 4
MD,2024,China,Condiments And Sauces,655864,3,Exports,Fiscal Quarter 3
PA,2022,Philippines,Chocolate And Cocoa Products,3367467,2,Exports,Fiscal Quarter 2
CO,2019,Australia,Dairy Products,918368,3,Exports,Fiscal Quarter 3
KS,2022,Taiwan,Beef And Beef Products,39245766,4,Exports,Fiscal Quarter 4
NE,2019,South Korea,Beef And Beef Products,78172104,2,Exports,Fiscal Quarter 2
MO,2024,Canada,Dog And Cat Food,9024568,3,Exports,Fiscal Quarter 3
AR,2022,Turkey,Cotton,634458,4,Exports,Fiscal Quarter 4
NH,2019,World,"Sugar, Sweeteners, Beverage Bases",1587808,2,Exports,Fiscal Quarter 2
NJ,2022,World,Fruit And Vegetable Juices,42515069,1,Exports,Fiscal Quarter 1
MS,2024,Canada,"Bakery Goods, Cereals, And Pasta",5629410,3,Exports,Fiscal Quarter 3
VT,2022,Canada,Food Preparations,2223753,2,Exports,Fiscal Quarter 2
KS,2020,World,Wheat,111487413,2,Exports,Fiscal Quarter 2
NC,2022,Mexico,Poultry Meat And Products (Excluding Eggs),3683155,3,Exports,Fiscal Quarter 3
CA,2022,Spain,Tree Nuts,177728154,1,Exports,Fiscal Quarter 1
AL,2019,World,Cotton,4552740,4,Exports,Fiscal Quarter 4
NV,2023,Singapore,Food Preparations,195350,4,Exports,Fiscal Quarter 4
MS,2019,Chile,Poultry Meat And Products (Excluding Eggs),345539,3,Exports,Fiscal Quarter 3
TX,2021,Nigeria,Wheat,94140619,4,Exports,Fiscal Quarter 4
MA,2020,Netherlands,"Dextrins, Peptones, And Proteins",2713591,3,Exports,Fiscal Quarter 3
PA,2019,World,Dairy Products,35710103,1,Exports,Fiscal Quarter 1
TX,2019,South Korea,Ethanol (Non-Beverage),17807850,4,Exports,Fiscal Quarter 4
WA,2024,World,Processed Vegetables,314403992,3,Exports,Fiscal Quarter 3
TX,2020,China,Cotton,90120301,1,Exports,Fiscal Quarter 1
AZ,2022,Pakistan,Cotton,1583088,4,Exports,Fiscal Quarter 4
NV,2023,Hong Kong,"Bakery Goods, Cereals, And Pasta",87831,1,Exports,Fiscal Quarter 1
NE,2022,World,Corn,108134493,4,Exports,Fiscal Quarter 4
VA,2024,Sri Lanka,Soybean Meal,2405210,1,Exports,Fiscal Quarter 1
PA,2023,World,Food Preparations,43123492,4,Exports,Fiscal Quarter 4
MI,2021,Canada,Soybean Meal,40218333,1,Exports,Fiscal Quarter 1
WI,2023,Japan,Dairy Products,4108537,3,Exports,Fiscal Quarter 3
NM,2021,Netherlands,Tree Nuts,1394680,4,Exports,Fiscal Quarter 4
RI,2021,Liberia,Food Preparations,346500,2,Exports,Fiscal Quarter 2
NY,2019,Hong Kong,Food Preparations,2225470,2,Exports,Fiscal Quarter 2
TX,2019,Algeria,Wheat,22501813,2,Exports,Fiscal Quarter 2
NC,2022,Turkey,Cotton,3621175,1,Exports,Fiscal Quarter 1
MI,2024,Canada,Food Preparations,21857225,3,Exports,Fiscal Quarter 3
DE,2021,United Arab Emirates,Food Preparations,255000,4,Exports,Fiscal Quarter 4
ME,2019,Canada,Live Animals,1573400,3,Exports,Fiscal Quarter 3
DC,2019,World,"Dextrins, Peptones, And Proteins",60125,4,Exports,Fiscal Quarter 4
FL,2021,Bahamas,Fresh Vegetables,4366856,4,Exports,Fiscal Quarter 4
NH,2022,World,"Sugar, Sweeteners, Beverage Bases",847425,3,Exports,Fiscal Quarter 3
FL,2022,Bahamas,Fresh Fruit,6224098,3,Exports,Fiscal Quarter 3
TX,2022,World,Beef And Beef Products,419900840,1,Exports,Fiscal Quarter 1
WA,2023,China,Wheat,156641975,2,Exports,Fiscal Quarter 2
PR,2022,Dominican Republic,Tobacco,3548002,4,Exports,Fiscal Quarter 4
US,2020,Canada,Tree Nuts,216089381,2,Exports,Fiscal Quarter 2
MN,2019,Mexico,Distillers Grains,5811073,1,Exports,Fiscal Quarter 1
NY,2020,China,Dairy Products,7311223,4,Exports,Fiscal Quarter 4
SC,2021,Chile,Dog And Cat Food,4325077,3,Exports,Fiscal Quarter 3
NC,2021,Canada,Poultry Meat And Products (Excluding Eggs),6881994,2,Exports,Fiscal Quarter 2
WA,2020,World,Fresh Fruit,387731544,4,Exports,Fiscal Quarter 4
NC,2021,Russia,Tobacco,311269,3,Exports,Fiscal Quarter 3
NJ,2020,Netherlands,Fresh Fruit,9996,2,Exports,Fiscal Quarter 2
PA,2023,Panama,Food Preparations,4272098,1,Exports,Fiscal Quarter 1
MI,2021,Netherlands,Soybean Meal,446099,3,Exports,Fiscal Quarter 3
WA,2021,China,Wheat,76831066,2,Exports,Fiscal Quarter 2
CA,2021,Mexico,Fresh Vegetables,21875542,2,Exports,Fiscal Quarter 2
CO,2022,Mexico,Beef And Beef Products,48798331,1,Exports,Fiscal Quarter 1
AR,2023,Haiti,Rice,20625967,1,Exports,Fiscal Quarter 1
CO,2020,China,Dairy Products,1583042,3,Exports,Fiscal Quarter 3
IN,2020,Honduras,Pork And Pork Products,4475246,2,Exports,Fiscal Quarter 2
VT,2020,China,Dairy Products,254297,3,Exports,Fiscal Quarter 3
VT,2020,Mexico,Confectionery,43964,3,Exports,Fiscal Quarter 3
OK,2022,South Korea,"Dextrins, Peptones, And Proteins",4685613,1,Exports,Fiscal Quarter 1
CA,2020,Indonesia,Dairy Products,46770319,3,Exports,Fiscal Quarter 3
OK,2022,World,Cotton,2292283,1,Exports,Fiscal Quarter 1
VI,2021,World,Wine And Related Products,10605,4,Exports,Fiscal Quarter 4
FL,2024,Guatemala,Dairy Products,8707774,1,Exports,Fiscal Quarter 1
MA,2023,China,Food Preparations,2771703,4,Exports,Fiscal Quarter 4
CT,2023,Jamaica,Tobacco,56247,1,Exports,Fiscal Quarter 1
RI,2023,World,"Coffee, Unroasted",341324,3,Exports,Fiscal Quarter 3
NE,2023,Taiwan,Beef And Beef Products,46314354,3,Exports,Fiscal Quarter 3
NC,2020,World,Processed Vegetables,53963452,3,Exports,Fiscal Quarter 3
NJ,2021,World,Fresh Fruit,69633096,3,Exports,Fiscal Quarter 3
TX,2019,Vietnam,Cotton,278116591,2,Exports,Fiscal Quarter 2
WI,2019,Mexico,Dairy Products,9071917,4,Exports,Fiscal Quarter 4
NY,2023,Philippines,Dairy Products,6574291,1,Exports,Fiscal Quarter 1
ID,2022,World,Live Animals,21329061,4,Exports,Fiscal Quarter 4
KY,2020,Hungary,Food Preparations,534541,1,Exports,Fiscal Quarter 1
HI,2023,Marshall Islands,Non-Alcoholic Beverages (Excluding Juices),25113,4,Exports,Fiscal Quarter 4
NJ,2022,Guyana,Fruit And Vegetable Juices,501520,2,Exports,Fiscal Quarter 2
WA,2019,Japan,Processed Vegetables,77276968,2,Exports,Fiscal Quarter 2
NM,2023,China,Dairy Products,1449462,3,Exports,Fiscal Quarter 3
DC,2019,Canada,Nursery Products And Cut Flowers,316015,2,Exports,Fiscal Quarter 2
TX,2022,Japan,Beef And Beef Products,77871045,3,Exports,Fiscal Quarter 3
MA,2020,Canada,Fruit And Vegetable Juices,301031,4,Exports,Fiscal Quarter 4
ID,2020,South Korea,Processed Vegetables,1737112,4,Exports,Fiscal Quarter 4
MO,2024,World,Soybeans,115078400,2,Exports,Fiscal Quarter 2
MD,2020,United Kingdom,Condiments And Sauces,177429,1,Exports,Fiscal Quarter 1
IN,2020,World,"Dextrins, Peptones, And Proteins",51090115,2,Exports,Fiscal Quarter 2
MD,2019,Japan,Condiments And Sauces,526855,3,Exports,Fiscal Quarter 3
MA,2022,Netherlands,Processed Fruit,9075650,3,Exports,Fiscal Quarter 3
KY,2019,France,Live Animals,1782638,4,Exports,Fiscal Quarter 4
MT,2020,Japan,"Bakery Goods, Cereals, And Pasta",2649423,3,Exports,Fiscal Quarter 3
AZ,2022,China,Hay,16419941,3,Exports,Fiscal Quarter 3
LA,2023,Japan,Soybeans,293838801,2,Exports,Fiscal Quarter 2
LA,2020,Dominican Republic,Wheat,11788183,2,Exports,Fiscal Quarter 2
IL,2023,Mexico,"Dextrins, Peptones, And Proteins",19006696,4,Exports,Fiscal Quarter 4
NE,2023,Australia,Pork And Pork Products,11027924,2,Exports,Fiscal Quarter 2
IA,2022,World,Beef And Beef Products,146242307,1,Exports,Fiscal Quarter 1
ID,2021,China,Planting Seeds,2798251,2,Exports,Fiscal Quarter 2
ME,2022,Canada,"Sugar, Sweeteners, Beverage Bases",1660565,4,Exports,Fiscal Quarter 4
MD,2021,World,Soybeans,28917639,2,Exports,Fiscal Quarter 2
PR,2022,Canada,Distilled Spirits,2042754,2,Exports,Fiscal Quarter 2
NC,2024,Turkey,Tobacco,11000,1,Exports,Fiscal Quarter 1
AL,2022,Philippines,Live Animals,2876348,3,Exports,Fiscal Quarter 3
AL,2023,Indonesia,Live Animals,4971178,1,Exports,Fiscal Quarter 1
GA,2019,Angola,Poultry Meat And Products (Excluding Eggs),16909077,1,Exports,Fiscal Quarter 1
ID,2020,Spain,Pulses,3527543,1,Exports,Fiscal Quarter 1
NV,2023,Taiwan,Non-Alcoholic Beverages (Excluding Juices),2740027,3,Exports,Fiscal Quarter 3
OH,2019,Mexico,Pork And Pork Products,2192569,1,Exports,Fiscal Quarter 1
MI,2021,World,"Bakery Goods, Cereals, And Pasta",36130118,3,Exports,Fiscal Quarter 3
NV,2023,World,"Bakery Goods, Cereals, And Pasta",6735007,1,Exports,Fiscal Quarter 1
NH,2020,Denmark,"Sugar, Sweeteners, Beverage Bases",146556,4,Exports,Fiscal Quarter 4
SD,2023,Japan,Beef And Beef Products,1476877,4,Exports,Fiscal Quarter 4
MA,2024,China,Food Preparations,167071,3,Exports,Fiscal Quarter 3
KY,2019,Chile,"Other Feeds, Meals, And Fodders",31914,2,Exports,Fiscal Quarter 2
VT,2022,World,Non-Alcoholic Beverages (Excluding Juices),6714392,2,Exports,Fiscal Quarter 2
MS,2021,China,Poultry Meat And Products (Excluding Eggs),8719326,1,Exports,Fiscal Quarter 1
WI,2023,Singapore,Ethanol (Non-Beverage),25641,2,Exports,Fiscal Quarter 2
CO,2021,South Korea,Hides And Skins,1964986,2,Exports,Fiscal Quarter 2
ID,2021,China,Dairy Products,10902493,2,Exports,Fiscal Quarter 2
NJ,2022,Trinidad And Tobago,Fresh Fruit,28728,3,Exports,Fiscal Quarter 3
SC,2022,Taiwan,Poultry Meat And Products (Excluding Eggs),8185998,3,Exports,Fiscal Quarter 3
