State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
TN,2023,Canada,Distilled Spirits,1579562,3,Imports,Fiscal Quarter 3
PR,2020,Peru,Processed Fruit And Vegetables,2373332,2,Imports,Fiscal Quarter 2
NC,2024,Ireland,Essential Oils,60278247,1,Imports,Fiscal Quarter 1
WA,2021,China,Other Livestock Products,747012,4,Imports,Fiscal Quarter 4
VT,2019,Canada,Other Feeds And Grain Products,10367576,4,Imports,Fiscal Quarter 4
NM,2021,Canada,Oilseed Meal And Cake,11864749,2,Imports,Fiscal Quarter 2
MI,2023,Spain,Fresh Vegetables,377230,1,Imports,Fiscal Quarter 1
UT,2022,World,Live Animals,103548658,2,Imports,Fiscal Quarter 2
MI,2020,Netherlands,Fresh Vegetables,5968514,4,Imports,Fiscal Quarter 4
NE,2022,Canada,Oilseed Meal And Cake,30183334,2,Imports,Fiscal Quarter 2
NC,2024,France,Wine And Related Products,4307252,2,Imports,Fiscal Quarter 2
CA,2023,Canada,Fresh Vegetables,37223316,2,Imports,Fiscal Quarter 2
OR,2019,World,"Baked Goods, Cereals, And Pasta",10534138,2,Imports,Fiscal Quarter 2
NV,2019,India,Spices,1247722,4,Imports,Fiscal Quarter 4
OH,2021,Canada,"Baked Goods, Cereals, And Pasta",35886796,4,Imports,Fiscal Quarter 4
OK,2022,World,Fresh Vegetables,4062301,2,Imports,Fiscal Quarter 2
KY,2020,Brazil,Yeast And Baking Powder,6232420,4,Imports,Fiscal Quarter 4
NV,2021,World,Fresh Fruit - Avocados,4650364,4,Imports,Fiscal Quarter 4
VA,2022,China,Tree Nuts,1454358,2,Imports,Fiscal Quarter 2
NJ,2022,Honduras,"Coffee, Unroasted",30749293,2,Imports,Fiscal Quarter 2
TX,2022,New Zealand,Beef And Beef Products,16502835,2,Imports,Fiscal Quarter 2
US,2020,Peru,Processed Fruit And Vegetables,83341819,4,Imports,Fiscal Quarter 4
CO,2020,Ireland,Distilled Spirits,3596743,2,Imports,Fiscal Quarter 2
IN,2021,China,Processed Fruit And Vegetables,836511,2,Imports,Fiscal Quarter 2
MA,2022,Netherlands,Distilled Spirits,3194991,1,Imports,Fiscal Quarter 1
AZ,2022,World,Live Animals,63261838,1,Imports,Fiscal Quarter 1
TX,2023,World,Fresh Vegetables,712602533,2,Imports,Fiscal Quarter 2
AZ,2021,Mexico,Fresh Vegetables,796398534,2,Imports,Fiscal Quarter 2
PA,2021,Australia,Beef And Beef Products,40894962,2,Imports,Fiscal Quarter 2
NH,2020,World,Chocolate And Cocoa Products,3625744,3,Imports,Fiscal Quarter 3
VI,2019,Netherlands,Beer,482561,2,Imports,Fiscal Quarter 2
NV,2020,World,Distilled Spirits,72352368,1,Imports,Fiscal Quarter 1
FL,2019,France,Distilled Spirits,80898049,1,Imports,Fiscal Quarter 1
OH,2023,World,Vegetable Oils,93679344,3,Imports,Fiscal Quarter 3
AL,2022,Mexico,"Baked Goods, Cereals, And Pasta",233293,3,Imports,Fiscal Quarter 3
IN,2019,World,Distilled Spirits,29448286,3,Imports,Fiscal Quarter 3
SC,2021,Chile,Processed Fruit And Vegetables,4769470,3,Imports,Fiscal Quarter 3
RI,2019,United Kingdom,Other Feeds And Grain Products,552528,4,Imports,Fiscal Quarter 4
VI,2024,United Kingdom,Distilled Spirits,607245,1,Imports,Fiscal Quarter 1
WA,2023,China,Processed Fruit And Vegetables,4553351,4,Imports,Fiscal Quarter 4
OR,2024,Spain,Vegetable Oils,1158578,2,Imports,Fiscal Quarter 2
NC,2022,Bulgaria,"Tobacco, Unmanufactured",52685,3,Imports,Fiscal Quarter 3
PR,2024,Dominican Republic,Processed Fruit And Vegetables,5439112,1,Imports,Fiscal Quarter 1
PR,2023,Mexico,"Baked Goods, Cereals, And Pasta",5882979,2,Imports,Fiscal Quarter 2
MD,2020,India,Spices,11067884,3,Imports,Fiscal Quarter 3
NM,2024,Mexico,Fresh Vegetables,23701683,3,Imports,Fiscal Quarter 3
CO,2021,World,Wine And Related Products,18770862,4,Imports,Fiscal Quarter 4
WY,2023,Canada,"Baked Goods, Cereals, And Pasta",3521717,2,Imports,Fiscal Quarter 2
KS,2024,Canada,Other Feeds And Grain Products,1684901,3,Imports,Fiscal Quarter 3
AZ,2021,World,Beef And Beef Products,36044697,3,Imports,Fiscal Quarter 3
NH,2021,Canada,Beef And Beef Products,1641879,2,Imports,Fiscal Quarter 2
DC,2021,Italy,Wine And Related Products,497494,4,Imports,Fiscal Quarter 4
AL,2021,Mexico,"Baked Goods, Cereals, And Pasta",85030,2,Imports,Fiscal Quarter 2
MN,2019,World,Fresh Fruit - Other,42216620,3,Imports,Fiscal Quarter 3
AZ,2019,Mexico,Live Animals,51220344,2,Imports,Fiscal Quarter 2
PR,2023,Sweden,Distilled Spirits,788613,3,Imports,Fiscal Quarter 3
AZ,2019,Mexico,Distilled Spirits,2538684,3,Imports,Fiscal Quarter 3
VA,2020,Peru,"Coffee, Unroasted",403346,3,Imports,Fiscal Quarter 3
KS,2024,China,Pet Food,339416,2,Imports,Fiscal Quarter 2
DC,2019,Brazil,Processed Fruit And Vegetables,585640,3,Imports,Fiscal Quarter 3
NV,2024,World,Processed Fruit And Vegetables,5278386,1,Imports,Fiscal Quarter 1
MT,2019,World,Coarse Grains (Including Corn),1298591,1,Imports,Fiscal Quarter 1
TX,2020,India,Essential Oils,823450,2,Imports,Fiscal Quarter 2
MS,2022,Mexico,Processed Fruit And Vegetables,748870,3,Imports,Fiscal Quarter 3
MI,2024,Germany,"Baked Goods, Cereals, And Pasta",749270,3,Imports,Fiscal Quarter 3
NC,2019,Taiwan,Other Feeds And Grain Products,1546078,1,Imports,Fiscal Quarter 1
ME,2022,Mexico,Processed Fruit And Vegetables,516083,3,Imports,Fiscal Quarter 3
OR,2023,Canada,Processed Fruit And Vegetables,8512136,3,Imports,Fiscal Quarter 3
WY,2020,Ecuador,Processed Fruit And Vegetables,85205,1,Imports,Fiscal Quarter 1
FL,2022,Colombia,Fresh Fruit - Bananas,19942468,4,Imports,Fiscal Quarter 4
KY,2021,Mexico,Processed Fruit And Vegetables,753308,2,Imports,Fiscal Quarter 2
NJ,2021,France,Dairy Products,35767804,1,Imports,Fiscal Quarter 1
VT,2021,Netherlands,Other Feeds And Grain Products,553256,1,Imports,Fiscal Quarter 1
KY,2019,France,Distilled Spirits,26039109,4,Imports,Fiscal Quarter 4
NV,2019,China,"Baked Goods, Cereals, And Pasta",56448,3,Imports,Fiscal Quarter 3
HI,2024,Netherlands,Beer,1561115,3,Imports,Fiscal Quarter 3
IA,2022,Belgium,Other Livestock Products,3424929,1,Imports,Fiscal Quarter 1
VT,2020,World,Oilseed Meal And Cake,8844335,1,Imports,Fiscal Quarter 1
DC,2023,World,Wine And Related Products,3428244,3,Imports,Fiscal Quarter 3
CT,2019,France,"Baked Goods, Cereals, And Pasta",370975,3,Imports,Fiscal Quarter 3
US,2019,Italy,Wine And Related Products,544592512,1,Imports,Fiscal Quarter 1
UT,2020,Peru,Chocolate And Cocoa Products,199200,2,Imports,Fiscal Quarter 2
IN,2021,Canada,Distilled Spirits,2574242,2,Imports,Fiscal Quarter 2
CA,2020,Costa Rica,Fresh Fruit - Other,31285864,4,Imports,Fiscal Quarter 4
KY,2023,Japan,Wine And Related Products,240240,4,Imports,Fiscal Quarter 4
IL,2019,Ireland,Dairy Products,31045376,4,Imports,Fiscal Quarter 4
IA,2021,World,Other Feeds And Grain Products,28049680,1,Imports,Fiscal Quarter 1
US,2021,Guatemala,Fresh Vegetables,37428652,4,Imports,Fiscal Quarter 4
TN,2022,Thailand,"Baked Goods, Cereals, And Pasta",79646,1,Imports,Fiscal Quarter 1
WA,2022,Guatemala,"Coffee, Unroasted",24449884,4,Imports,Fiscal Quarter 4
KY,2023,Japan,Wine And Related Products,421200,3,Imports,Fiscal Quarter 3
FL,2023,United Kingdom,Distilled Spirits,61078100,3,Imports,Fiscal Quarter 3
FL,2020,Ireland,Distilled Spirits,11883384,2,Imports,Fiscal Quarter 2
ID,2020,World,Oilseed Meal And Cake,9625879,2,Imports,Fiscal Quarter 2
GA,2021,Indonesia,Vegetable Oils,125818518,4,Imports,Fiscal Quarter 4
MI,2023,France,"Baked Goods, Cereals, And Pasta",3047937,1,Imports,Fiscal Quarter 1
MO,2021,Turkey,"Baked Goods, Cereals, And Pasta",246240,3,Imports,Fiscal Quarter 3
HI,2019,Taiwan,Processed Fruit And Vegetables,350795,4,Imports,Fiscal Quarter 4
OK,2022,Mexico,Nursery Products And Cut Flowers,3039503,4,Imports,Fiscal Quarter 4
CO,2022,Australia,Beef And Beef Products,346687,3,Imports,Fiscal Quarter 3
VA,2020,World,Processed Fruit And Vegetables,41076158,1,Imports,Fiscal Quarter 1
VA,2023,Turkey,"Tobacco, Unmanufactured",2629897,4,Imports,Fiscal Quarter 4
NH,2019,Canada,Yeast And Baking Powder,1845570,2,Imports,Fiscal Quarter 2
RI,2024,World,Other Feeds And Grain Products,2985339,3,Imports,Fiscal Quarter 3
NM,2022,Mexico,Spices,4388045,2,Imports,Fiscal Quarter 2
CO,2020,World,"Baked Goods, Cereals, And Pasta",10837567,1,Imports,Fiscal Quarter 1
TN,2021,China,Processed Fruit And Vegetables,2010904,4,Imports,Fiscal Quarter 4
OR,2020,World,Processed Fruit And Vegetables,30771013,4,Imports,Fiscal Quarter 4
WA,2022,World,"Coffee, Unroasted",83525584,4,Imports,Fiscal Quarter 4
IL,2022,Canada,"Baked Goods, Cereals, And Pasta",155452726,2,Imports,Fiscal Quarter 2
TX,2021,World,Fresh Fruit - Other,144500251,1,Imports,Fiscal Quarter 1
HI,2019,United Kingdom,Distilled Spirits,878290,1,Imports,Fiscal Quarter 1
MD,2022,World,Spices,83272287,2,Imports,Fiscal Quarter 2
GA,2020,India,Essential Oils,564898,1,Imports,Fiscal Quarter 1
HI,2020,South Korea,Processed Fruit And Vegetables,583166,1,Imports,Fiscal Quarter 1
RI,2021,Netherlands,"Baked Goods, Cereals, And Pasta",45285,4,Imports,Fiscal Quarter 4
MA,2023,World,Processed Fruit And Vegetables,48559436,1,Imports,Fiscal Quarter 1
VI,2024,World,Non-Alcoholic Beverages (Excluding Juices),606995,1,Imports,Fiscal Quarter 1
ID,2024,Canada,Processed Fruit And Vegetables,10844885,1,Imports,Fiscal Quarter 1
AK,2022,Hungary,Live Animals,2750,3,Imports,Fiscal Quarter 3
NV,2024,United Kingdom,Distilled Spirits,2827124,1,Imports,Fiscal Quarter 1
MD,2020,Indonesia,Spices,24922822,4,Imports,Fiscal Quarter 4
FL,2020,Mexico,Fresh Vegetables,84640827,2,Imports,Fiscal Quarter 2
AK,2020,World,Industrial Alcohols And Fatty Acids,240816,4,Imports,Fiscal Quarter 4
CA,2019,World,Fresh Vegetables,424417634,1,Imports,Fiscal Quarter 1
ID,2020,Denmark,Planting Seeds,3416740,2,Imports,Fiscal Quarter 2
CA,2022,New Zealand,Fresh Fruit - Berries,9833684,3,Imports,Fiscal Quarter 3
ID,2020,Chile,Planting Seeds,397484,2,Imports,Fiscal Quarter 2
OK,2019,Canada,Fresh Vegetables,2878245,4,Imports,Fiscal Quarter 4
ND,2021,Peru,Coarse Grains (Including Corn),173110,1,Imports,Fiscal Quarter 1
MA,2021,Canada,Processed Fruit And Vegetables,11939959,4,Imports,Fiscal Quarter 4
NJ,2019,Canada,Processed Fruit And Vegetables,36203481,4,Imports,Fiscal Quarter 4
RI,2020,Guatemala,"Baked Goods, Cereals, And Pasta",13072,2,Imports,Fiscal Quarter 2
CA,2020,Australia,Beef And Beef Products,79780626,3,Imports,Fiscal Quarter 3
LA,2020,Philippines,Vegetable Oils,17572378,4,Imports,Fiscal Quarter 4
ID,2023,Mexico,Processed Fruit And Vegetables,12539085,3,Imports,Fiscal Quarter 3
AZ,2021,Mexico,Fresh Fruit - Other,75887169,1,Imports,Fiscal Quarter 1
NY,2024,New Zealand,Wine And Related Products,10386528,3,Imports,Fiscal Quarter 3
SC,2024,Italy,Wine And Related Products,22379092,2,Imports,Fiscal Quarter 2
KY,2022,Japan,Distilled Spirits,3875760,1,Imports,Fiscal Quarter 1
WY,2022,Italy,"Baked Goods, Cereals, And Pasta",1042457,3,Imports,Fiscal Quarter 3
WI,2024,World,Dairy Products,17020387,3,Imports,Fiscal Quarter 3
DE,2022,Morocco,Fresh Fruit - Other,8772345,3,Imports,Fiscal Quarter 3
VA,2023,Thailand,"Baked Goods, Cereals, And Pasta",1480254,3,Imports,Fiscal Quarter 3
AL,2024,Cambodia,Pet Food,419177,3,Imports,Fiscal Quarter 3
NE,2022,World,Live Animals,34218709,4,Imports,Fiscal Quarter 4
WY,2023,Canada,Live Animals,440872,2,Imports,Fiscal Quarter 2
UT,2022,Kenya,Essential Oils,4280857,3,Imports,Fiscal Quarter 3
OR,2024,China,Processed Fruit And Vegetables,1796033,1,Imports,Fiscal Quarter 1
PR,2022,Canada,Processed Fruit And Vegetables,7194870,1,Imports,Fiscal Quarter 1
OH,2023,World,Processed Fruit And Vegetables,46712264,2,Imports,Fiscal Quarter 2
DC,2023,World,"Baked Goods, Cereals, And Pasta",1051518,1,Imports,Fiscal Quarter 1
DC,2022,United Kingdom,Chocolate And Cocoa Products,8465,3,Imports,Fiscal Quarter 3
AZ,2023,South Korea,Processed Fruit And Vegetables,562054,3,Imports,Fiscal Quarter 3
MN,2023,World,Coarse Grains (Including Corn),36149243,4,Imports,Fiscal Quarter 4
WA,2022,Thailand,Live Animals,119654,3,Imports,Fiscal Quarter 3
CO,2020,World,Live Animals,13480111,3,Imports,Fiscal Quarter 3
CT,2020,New Zealand,Wine And Related Products,1614414,4,Imports,Fiscal Quarter 4
MN,2019,Ireland,Distilled Spirits,4920180,4,Imports,Fiscal Quarter 4
MN,2022,Chile,Fresh Fruit - Other,7049140,4,Imports,Fiscal Quarter 4
FL,2024,United Kingdom,Distilled Spirits,76919384,1,Imports,Fiscal Quarter 1
MA,2023,United Kingdom,Distilled Spirits,7388787,2,Imports,Fiscal Quarter 2
VA,2023,Guatemala,"Tobacco, Unmanufactured",8986118,2,Imports,Fiscal Quarter 2
NH,2024,Turkey,"Baked Goods, Cereals, And Pasta",112418,3,Imports,Fiscal Quarter 3
PR,2023,Colombia,"Baked Goods, Cereals, And Pasta",2317733,1,Imports,Fiscal Quarter 1
NC,2020,Taiwan,Other Feeds And Grain Products,2051758,1,Imports,Fiscal Quarter 1
PR,2022,World,"Sugars, Sweeteners, And Beverage Bases",19649764,3,Imports,Fiscal Quarter 3
TX,2022,World,"Baked Goods, Cereals, And Pasta",269543707,3,Imports,Fiscal Quarter 3
AZ,2022,Ireland,Live Animals,107210,3,Imports,Fiscal Quarter 3
AL,2019,Canada,Wine And Related Products,522784,2,Imports,Fiscal Quarter 2
MD,2020,Madagascar,Spices,11933049,4,Imports,Fiscal Quarter 4
MA,2021,World,Fresh Vegetables,20499904,2,Imports,Fiscal Quarter 2
US,2021,Mexico,Fresh Vegetables,1289258848,4,Imports,Fiscal Quarter 4
WA,2019,Colombia,"Coffee, Unroasted",7518366,3,Imports,Fiscal Quarter 3
NM,2020,World,Fresh Vegetables,15401466,4,Imports,Fiscal Quarter 4
AR,2019,World,Distilled Spirits,19771059,1,Imports,Fiscal Quarter 1
RI,2021,World,"Baked Goods, Cereals, And Pasta",1529168,4,Imports,Fiscal Quarter 4
GA,2024,China,Processed Fruit And Vegetables,15856454,1,Imports,Fiscal Quarter 1
DE,2022,Turkey,Fruit And Vegetable Juices,19355404,3,Imports,Fiscal Quarter 3
ID,2023,South Africa,Planting Seeds,930672,1,Imports,Fiscal Quarter 1
MI,2021,India,Processed Fruit And Vegetables,1240992,1,Imports,Fiscal Quarter 1
SD,2024,Germany,Live Animals,536650,1,Imports,Fiscal Quarter 1
WY,2021,France,Other Feeds And Grain Products,239555,1,Imports,Fiscal Quarter 1
CA,2022,Ecuador,Fresh Fruit - Other,6353460,3,Imports,Fiscal Quarter 3
MI,2021,Canada,Beef And Beef Products,18133643,4,Imports,Fiscal Quarter 4
VI,2023,United Kingdom,Distilled Spirits,116449,1,Imports,Fiscal Quarter 1
NM,2024,Mexico,Spices,8513118,1,Imports,Fiscal Quarter 1
IN,2022,United Kingdom,"Baked Goods, Cereals, And Pasta",322851,3,Imports,Fiscal Quarter 3
GA,2020,Austria,Non-Alcoholic Beverages (Excluding Juices),37601727,3,Imports,Fiscal Quarter 3
CO,2024,Canada,Condiments And Sauces,735747,1,Imports,Fiscal Quarter 1
ME,2022,Australia,Wine And Related Products,392640,2,Imports,Fiscal Quarter 2
AR,2023,Guatemala,Processed Fruit And Vegetables,48050,3,Imports,Fiscal Quarter 3
LA,2021,Colombia,"Coffee, Unroasted",38655696,1,Imports,Fiscal Quarter 1
NC,2021,Canada,"Baked Goods, Cereals, And Pasta",16377124,2,Imports,Fiscal Quarter 2
TX,2021,Mexico,Processed Fruit And Vegetables,272335180,3,Imports,Fiscal Quarter 3
UT,2021,Mexico,Beef And Beef Products,5377125,4,Imports,Fiscal Quarter 4
IN,2023,Canada,Vegetable Oils,74667559,1,Imports,Fiscal Quarter 1
NH,2019,Switzerland,Chocolate And Cocoa Products,904608,3,Imports,Fiscal Quarter 3
MD,2020,China,Processed Fruit And Vegetables,11226790,3,Imports,Fiscal Quarter 3
ND,2022,Thailand,Processed Fruit And Vegetables,410270,3,Imports,Fiscal Quarter 3
MN,2024,World,Fresh Vegetables,48329225,2,Imports,Fiscal Quarter 2
MI,2022,Canada,Fresh Vegetables,32690709,2,Imports,Fiscal Quarter 2
SC,2022,Australia,Beef And Beef Products,1804339,4,Imports,Fiscal Quarter 4
DC,2020,Ireland,Distilled Spirits,1037280,1,Imports,Fiscal Quarter 1
VA,2019,Guatemala,"Tobacco, Unmanufactured",2994803,2,Imports,Fiscal Quarter 2
TN,2020,France,Wine And Related Products,335646,4,Imports,Fiscal Quarter 4
IN,2024,Germany,Pet Food,4864440,3,Imports,Fiscal Quarter 3
MO,2019,United Kingdom,Beer,673452,3,Imports,Fiscal Quarter 3
UT,2024,World,Beef And Beef Products,10058044,3,Imports,Fiscal Quarter 3
US,2021,Thailand,Processed Fruit And Vegetables,142036711,3,Imports,Fiscal Quarter 3
NH,2024,Poland,"Baked Goods, Cereals, And Pasta",467997,3,Imports,Fiscal Quarter 3
NY,2019,Peru,Processed Fruit And Vegetables,10020854,2,Imports,Fiscal Quarter 2
WI,2022,Canada,Yeast And Baking Powder,1192546,1,Imports,Fiscal Quarter 1
CO,2023,United Kingdom,Distilled Spirits,3967565,2,Imports,Fiscal Quarter 2
MD,2019,World,Spices,101381707,3,Imports,Fiscal Quarter 3
HI,2021,World,Beef And Beef Products,2410836,2,Imports,Fiscal Quarter 2
HI,2023,World,Distilled Spirits,3094476,3,Imports,Fiscal Quarter 3
US,2023,Canada,Processed Fruit And Vegetables,732508843,4,Imports,Fiscal Quarter 4
HI,2020,Thailand,"Baked Goods, Cereals, And Pasta",577970,4,Imports,Fiscal Quarter 4
HI,2019,United Kingdom,Distilled Spirits,268339,3,Imports,Fiscal Quarter 3
WI,2021,Mexico,Yeast And Baking Powder,15224424,1,Imports,Fiscal Quarter 1
AR,2019,China,Processed Fruit And Vegetables,324307,3,Imports,Fiscal Quarter 3
NV,2024,France,Processed Fruit And Vegetables,1089581,3,Imports,Fiscal Quarter 3
TN,2021,World,Vegetable Oils,16720145,1,Imports,Fiscal Quarter 1
OR,2020,Switzerland,Other Feeds And Grain Products,79800,2,Imports,Fiscal Quarter 2
NM,2021,Canada,Live Animals,78655,4,Imports,Fiscal Quarter 4
KS,2021,Netherlands,"Dextrins, Peptones, And Proteins",101907,3,Imports,Fiscal Quarter 3
LA,2022,World,Other Livestock Products,86781222,3,Imports,Fiscal Quarter 3
SC,2019,Indonesia,"Coffee, Unroasted",5115557,2,Imports,Fiscal Quarter 2
KS,2021,Spain,Processed Fruit And Vegetables,256049,2,Imports,Fiscal Quarter 2
AL,2021,World,Processed Fruit And Vegetables,11746247,2,Imports,Fiscal Quarter 2
NV,2024,Germany,Live Animals,48125,2,Imports,Fiscal Quarter 2
WA,2019,World,"Coffee, Unroasted",78105841,2,Imports,Fiscal Quarter 2
LA,2019,Colombia,"Coffee, Unroasted",33349944,2,Imports,Fiscal Quarter 2
KS,2021,Canada,Vegetable Oils,22447450,4,Imports,Fiscal Quarter 4
OK,2023,World,Beef And Beef Products,2496199,4,Imports,Fiscal Quarter 4
TX,2021,Chile,Fresh Fruit - Other,1444308,2,Imports,Fiscal Quarter 2
RI,2022,Australia,Wine And Related Products,89102,1,Imports,Fiscal Quarter 1
MD,2021,India,Spices,9516486,1,Imports,Fiscal Quarter 1
NH,2024,Denmark,Yeast And Baking Powder,16000,1,Imports,Fiscal Quarter 1
IN,2020,World,Chocolate And Cocoa Products,39118473,1,Imports,Fiscal Quarter 1
US,2019,Spain,Wine And Related Products,98659067,1,Imports,Fiscal Quarter 1
GA,2024,Germany,"Baked Goods, Cereals, And Pasta",2359398,2,Imports,Fiscal Quarter 2
AL,2021,China,Processed Fruit And Vegetables,145520,4,Imports,Fiscal Quarter 4
HI,2023,World,Wine And Related Products,1963807,2,Imports,Fiscal Quarter 2
TN,2022,Canada,Processed Fruit And Vegetables,6027042,1,Imports,Fiscal Quarter 1
VA,2024,Spain,Processed Fruit And Vegetables,10781797,2,Imports,Fiscal Quarter 2
PA,2022,Chile,Fresh Fruit - Other,26527644,1,Imports,Fiscal Quarter 1
KS,2019,South Korea,"Tobacco, Manufactured",4994295,4,Imports,Fiscal Quarter 4
VI,2022,France,Wine And Related Products,264407,2,Imports,Fiscal Quarter 2
LA,2022,France,Vegetable Oils,28649336,2,Imports,Fiscal Quarter 2
ID,2023,World,Planting Seeds,8343945,2,Imports,Fiscal Quarter 2
CA,2023,Canada,Beef And Beef Products,158350870,3,Imports,Fiscal Quarter 3
RI,2024,Brazil,Beef And Beef Products,2074227,2,Imports,Fiscal Quarter 2
OH,2023,Mexico,"Baked Goods, Cereals, And Pasta",3547750,3,Imports,Fiscal Quarter 3
SD,2019,Canada,Poultry Products And Eggs,483232,1,Imports,Fiscal Quarter 1
MI,2020,Ireland,Distilled Spirits,4093341,1,Imports,Fiscal Quarter 1
NY,2021,France,Distilled Spirits,180996869,2,Imports,Fiscal Quarter 2
SC,2024,India,Essential Oils,4950,1,Imports,Fiscal Quarter 1
WV,2023,Canada,"Baked Goods, Cereals, And Pasta",46790,3,Imports,Fiscal Quarter 3
NC,2021,World,"Baked Goods, Cereals, And Pasta",19912309,4,Imports,Fiscal Quarter 4
AZ,2021,Chile,Fresh Fruit - Other,9675463,3,Imports,Fiscal Quarter 3
VI,2021,World,"Sugars, Sweeteners, And Beverage Bases",3519762,4,Imports,Fiscal Quarter 4
ND,2022,Canada,Processed Fruit And Vegetables,17052895,3,Imports,Fiscal Quarter 3
GA,2020,Philippines,Processed Fruit And Vegetables,4210071,1,Imports,Fiscal Quarter 1
WA,2019,World,Vegetable Oils,64226739,2,Imports,Fiscal Quarter 2
MT,2019,Canada,Live Animals,3055829,3,Imports,Fiscal Quarter 3
WI,2022,Canada,Dairy Products,6774085,4,Imports,Fiscal Quarter 4
TN,2021,World,Chocolate And Cocoa Products,11178305,2,Imports,Fiscal Quarter 2
MA,2024,Thailand,"Baked Goods, Cereals, And Pasta",2011627,2,Imports,Fiscal Quarter 2
NY,2019,United Kingdom,Distilled Spirits,64504911,2,Imports,Fiscal Quarter 2
VA,2022,Italy,Vegetable Oils,7665303,4,Imports,Fiscal Quarter 4
DC,2024,Argentina,Processed Fruit And Vegetables,510840,2,Imports,Fiscal Quarter 2
NH,2019,Canada,Pork And Pork Products,7656066,2,Imports,Fiscal Quarter 2
US,2022,Canada,Fresh Vegetables,625670725,3,Imports,Fiscal Quarter 3
TX,2023,New Zealand,Beef And Beef Products,5816996,1,Imports,Fiscal Quarter 1
SD,2019,World,Beef And Beef Products,49487958,4,Imports,Fiscal Quarter 4
NJ,2019,Ireland,Dairy Products,46111109,1,Imports,Fiscal Quarter 1
VA,2022,France,Wine And Related Products,10436312,1,Imports,Fiscal Quarter 1
KS,2023,Canada,Other Livestock Products,1403533,3,Imports,Fiscal Quarter 3
GA,2021,China,Processed Fruit And Vegetables,11203097,4,Imports,Fiscal Quarter 4
MI,2023,Canada,"Baked Goods, Cereals, And Pasta",44123977,4,Imports,Fiscal Quarter 4
NJ,2023,Netherlands,Dairy Products,44447507,4,Imports,Fiscal Quarter 4
HI,2021,France,Distilled Spirits,78230,3,Imports,Fiscal Quarter 3
NV,2022,Canada,"Baked Goods, Cereals, And Pasta",3366762,3,Imports,Fiscal Quarter 3
